,actual,predicted,error,abs_error
797,1.02406532537921,0.5545247,0.4695406056640916,0.4695406056640916
798,0.9548418715442908,0.27468875,0.6801531210388434,0.6801531210388434
799,0.39394581092812525,0.1684139,0.22553190363862025,0.22553190363862025
800,0.7720696232737057,0.06953961,0.7025300167025081,0.7025300167025081
801,2.0702326841424252,0.12813538,1.9420973010133054,1.9420973010133054
802,1.5922559004855066,0.55748135,1.0347745519709497,1.0347745519709497
803,0.6851309199627532,0.6226439,0.06248703196607963,0.06248703196607963
804,0.6766826812420401,0.40237337,0.27430930773358675,0.27430930773358675
805,0.40310117095145354,0.37119406,0.03190710633429655,0.03190710633429655
806,0.20242758865151533,0.11951913,0.08290845925603041,0.08290845925603041
807,1.501707156840153,0.23871753,1.2629896306427195,1.2629896306427195
808,0.6832328575188925,0.26211935,0.4211135047013571,0.4211135047013571
809,0.28490026268279556,0.7862672,-0.501366958291173,0.501366958291173
810,1.2945578320846902,0.637562,0.6569958551750528,0.6569958551750528
811,0.2919714757089432,0.31873596,-0.0267644814367477,0.0267644814367477
812,-0.7725438200115919,-0.61955893,-0.15298488961455825,0.15298488961455825
813,-0.8043642786292564,-0.8333502,0.02898590295033343,0.02898590295033343
814,-0.7817363969455838,-0.8936346,0.11189822038305997,0.11189822038305997
815,-0.8619016225157001,-0.76278895,-0.09911267111875799,0.09911267111875799
816,-0.8421766598638145,-0.60549885,-0.23667780951820294,0.23667780951820294
817,-0.8807705962223151,-0.6395675,-0.2412031018299201,0.2412031018299201
818,-0.5068895116924235,-0.32653162,-0.1803578928588816,0.1803578928588816
819,1.0067222450098163,0.38008976,0.6266324851831562,0.6266324851831562
820,0.77069259757914,0.67267555,0.09801704759516172,0.09801704759516172
821,0.7431148667771641,0.49150982,0.2516050417859379,0.2516050417859379
822,0.31441327283929604,0.427918,-0.11350471426893455,0.11350471426893455
823,0.473180613731643,-0.031804286,0.5049848996751511,0.5049848996751511
824,-0.5722424068182933,-0.025827117,-0.5464152895540225,0.5464152895540225
825,-0.7221149060619598,-0.75264096,0.03052605653874818,0.03052605653874818
826,-0.7578803572100015,-0.5945797,-0.16330066055472803,0.16330066055472803
827,-0.7527072066277145,-0.6678456,-0.08486159982382047,0.08486159982382047
828,-0.3143664328278872,-0.7695739,0.455207494097772,0.455207494097772
